Text,Name,Created At,Tweet Type
"RT @PeaceCorps : With #LetGirlsLearn, ""Peace Corps Volunteers are on the ground, getting to understand a community""–@FLOTUS #WhenGirlsGraduate #DayoftheGirl",First Lady- Archived,Tue Oct 11 15:56:18 +0000 2016,Retweet
"""Change happens when a father realizes the potential of his daughter. That's when stereotypes change."" -The First Lady #DayoftheGirl",First Lady- Archived,Tue Oct 11 15:55:53 +0000 2016,Tweet
Young girls from @USEmbassyJordan are joining the First Lady and @GlamourMag for our #DayoftheGirl conversation. https://t.co/SycJMwvqOU,First Lady- Archived,Tue Oct 11 15:54:59 +0000 2016,Tweet
"RT @glamourmag : ""We can't afford NOT to educate girls."" —@FLOTUS #WhenGirlsGraduate #DayoftheGirl https://t.co/xG7Ad7J98b",First Lady- Archived,Tue Oct 11 15:50:50 +0000 2016,Retweet
"""It's true: Knowledge is power."" -The First Lady. #DayOfTheGirl | Join us live at https://t.co/3yMyEo8UKz https://t.co/v9OQfXzZW7",First Lady- Archived,Tue Oct 11 15:50:48 +0000 2016,Tweet
"RT @StateDept : At 11:30am ET, join @FLOTUS &amp; @GlamourMag for a conversation with girls around the world: https://t.co/CHWoG8a5BY 
#DayofTheGirl https://t.co/WsvYsIB5TE",First Lady- Archived,Tue Oct 11 15:11:32 +0000 2016,Retweet
RT @cnni : More than 62M girls worldwide are not in school. See @FLOTUS' mission to break down barriers to education on CNN Films' #WeWillRise @ 7p GMT https://t.co/XhZGsvjle6,First Lady- Archived,Tue Oct 11 15:05:51 +0000 2016,Retweet
RT @PeaceCorps : TUNE IN: @glamourmag talks with @FLOTUS on #DayoftheGirl at 11:30am EDT: https://t.co/3FZqqwpWjZ #WhenGirlsGraduate https://t.co/kC8Y1qz4mo,First Lady- Archived,Tue Oct 11 15:03:46 +0000 2016,Retweet
RT @USUN : Live at 11:30am ET: @FLOTUS joins a live global conversation with @glamourmag on #DayofTheGirl→ https://t.co/HBXvn6eSof #WhenGirlsGraduate https://t.co/nj1QLntMj0,First Lady- Archived,Tue Oct 11 14:33:49 +0000 2016,Retweet
"RT @Skype : Join us at 11:15am EST for a live #DayOfTheGirl Skype call with @FLOTUS, @Cindi_Leive and guests on girls’ education. https://t.co/w40uUVDIuJ",First Lady- Archived,Tue Oct 11 14:33:35 +0000 2016,Retweet
Join the First Lady and @GlamourMag at 11:30am ET for a live conversation with girls around the world. #DayofTheGirl https://t.co/3yMyEo8UKz,First Lady- Archived,Tue Oct 11 14:23:23 +0000 2016,Tweet
RT @USAID : Join @FLOTUS in a live global conversation on #LetGirlsLearn (10/11 @ 11:30amET). Learn more: https://t.co/z8cIQzYWa9 https://t.co/zS2pkHMrJf,First Lady- Archived,Tue Oct 11 11:44:43 +0000 2016,Retweet
RT @UVA : .@UVaSARC faculty and students make their mark on the White House Kitchen with the help of the @NatlParkService. https://t.co/jMe4a2zNPh https://t.co/qBappvapbF,First Lady- Archived,Fri Oct 07 21:02:04 +0000 2016,Retweet
RT @LetsMovePGH : Bruce and Lemiah cooking in the White House garden. @US_IMLS @letsmove @FLOTUS https://t.co/3gSU7yF2Sv,First Lady- Archived,Thu Oct 06 23:11:58 +0000 2016,Retweet
"RT @ObamaWhiteHouse : Watch live: @FLOTUS welcomes students, along with some special guests, for her final harvest of the Kitchen Garden: https://t.co/Hys40q7QvK https://t.co/e4bhBY9UMJ",First Lady- Archived,Thu Oct 06 19:19:56 +0000 2016,Retweet
