Text,Name,Created At,Tweet Type
"#RamadanKareem to all who celebrate and observe. May the holy month bring you blessings of good health, strength and peace.",Melania Trump,Thu Apr 23 20:05:04 +0000 2020,Tweet
"America’s National Parks are a symbol of the history, strength &amp; resilience of our nation. During #NationalParkWeek, I am reminded of my recent trip to the beautiful @GrandTetonNPS @NatlParkService &amp; its breathtaking scenery, nature &amp;  wildlife. https://t.co/AIxZAas2Of",Melania Trump,Thu Apr 23 19:15:14 +0000 2020,Tweet
"Hello children! While you stay home to help keep yourself &amp; others healthy, you can practice your skills with this #BeBest Word Search &amp; other activities: https://t.co/YoXBhVeJux https://t.co/Oglrm8BKoC",Melania Trump,Thu Apr 23 16:05:36 +0000 2020,Tweet
"Even during tough times, the outdoors provide a place of refuge &amp; calm. Take time to appreciate the beauty of nature today while practicing social distancing &amp; be sure to cover your face. #EarthDay #50yearanniversary",Melania Trump,Wed Apr 22 20:39:43 +0000 2020,Tweet
"Today @POTUS, @VP, @SecondLady &amp; I honored #EarthDay, #NationalParkWeek &amp; #ArborDay by planting a maple tree on the South Lawn of the @WhiteHouse. This tree represents our nation’s dedication to conservation &amp; our admiration for the great outdoors. https://t.co/U8zpUeFply",Melania Trump,Wed Apr 22 20:11:17 +0000 2020,Tweet
"RT @CDCgov : Sudden changes in routine &amp; being home all the time during the #COVID19 outbreak can be hard for children. Watch for signs of stress in your child, such as excessive worry &amp; difficulty concentrating. See more tips: https://t.co/ys0V9xI0xB. https://t.co/yEuWOL92YY",Melania Trump,Sun Apr 19 22:07:29 +0000 2020,Retweet
https://t.co/KHasrdTF9E https://t.co/CKUybdVaYh,Melania Trump,Sat Apr 18 22:25:18 +0000 2020,Tweet
that we have internet &amp; phones to stay in touch. Those delivering mail &amp; packages to all us at home &amp; keeping the shelves stocked.  Our deepest gratitude &amp; appreciation goes to each &amp; every one of you.,Melania Trump,Sat Apr 18 19:05:20 +0000 2020,Reply
"We salute essential workers in the health care industry who are fighting to save lives. We thank those who put themselves at risk to keep our grocery stores, pharmacies &amp; gas stations open.  Those who ensure that our power plants &amp; factories are up &amp; running,",Melania Trump,Sat Apr 18 19:05:19 +0000 2020,Tweet
RT @CDCgov : Quarantine and isolation are public health practices used to protect the public by preventing exposure to people who have or may have #COVID19. Learn when you may need to use these practices in your home: https://t.co/k5GuyJFs0a. https://t.co/TTLTkV4OQt,Melania Trump,Fri Apr 17 22:08:13 +0000 2020,Retweet
"While spending family time together, the White House Word Search is a great way to bond with your loved ones while testing your #WhiteHouse knowledge: https://t.co/kVdqnGDlxC https://t.co/0Z48kfUplU",Melania Trump,Fri Apr 17 17:20:18 +0000 2020,Tweet
RT @CDCgov : Are you homeschooling a student or being homeschooled? Participating in school from home is one way to help stop the spread of COVID-19. Learn more: https://t.co/hNMEaojIDd. https://t.co/x6oQyk2EgR,Melania Trump,Thu Apr 16 21:46:45 +0000 2020,Retweet
Talked today w/ @carriesymonds. Our prayers are w/ her &amp; UK PM @BorisJohnson for a speedy &amp; full recovery. The United States &amp; the United Kingdom will get through this difficult period &amp; emerge stronger than before. We stand w/ the UK in the fight against #COVID19.,Melania Trump,Thu Apr 16 18:45:20 +0000 2020,Tweet
"Parents looking for a resource to help children dealing with stress, loneliness &amp; anxiety due to #COVID19, the #CDC has some helpful information to provide comfort to your young ones: https://t.co/cfWhsZK2y2",Melania Trump,Thu Apr 16 16:26:58 +0000 2020,Tweet
The @USDA #MealsforKids Site Finder is a useful tool for families to find out about meal sites in their local communities for school children who rely on meals – visit here for more info: https://t.co/ClfXvZnoq0,Melania Trump,Thu Apr 16 12:55:12 +0000 2020,Tweet
"Greetings to our American seniors. The changes in our everyday lives will not last forever &amp; we will be able to visit with our loved ones soon again. I encourage you to stay in touch, keep your spirits high &amp; remember, all of America is working together to keep you healthy &amp; safe https://t.co/AMlhzsRK4Q",Melania Trump,Wed Apr 15 14:00:01 +0000 2020,Tweet
"RT @CDCgov : One person can break a chain of #COVID19 infection. Help protect your family and community. Stay home. Wash your hands. When out for essential trips, wear a cloth face covering, and keep at least 6 feet of distance between yourself and others. https://t.co/3hfmsY71WY https://t.co/7m2cVQodpl",Melania Trump,Tue Apr 14 20:08:00 +0000 2020,Retweet
"Good conversation today with Mrs. Elke Büdenbender of #Germany. We discussed the latest coronavirus developments in our countries, as well as some of the disinformation that has emerged. The United States is working closely with Germany &amp; Europe to defeat #COVID19.",Melania Trump,Tue Apr 14 18:03:58 +0000 2020,Tweet
"As many of you stay home to help combat #COVID19 &amp; protect the vulnerable &amp; those on the front lines of the pandemic, here are some family fun activities to enjoy in the safety of your home. 

Activities Link: https://t.co/osEHkHkJnI",Melania Trump,Tue Apr 14 14:01:08 +0000 2020,Tweet
"While visiting India in February, I was impressed to learn how their schools incorporate happiness into their curriculum. While in unusually challenging times, let’s try to remember to take care of our well-being by taking care of both mind &amp; body. https://t.co/1Li0aFiahx",Melania Trump,Mon Apr 13 23:15:48 +0000 2020,Tweet
"RT @CDCgov : Growing evidence suggests #COVID19 can spread before people show symptoms (pre-symptomatic) and from people who have #coronavirus but never show symptoms (asymptomatic). 
Cloth face coverings help prevent spread of COVID-19 in these situations.
See Q&amp;A: https://t.co/vuYx19woY6. https://t.co/7uuYJfqou4",Melania Trump,Mon Apr 13 21:23:56 +0000 2020,Retweet
RT @the_USO : Thank you to @FLOTUS First Lady Melania Trump for sharing your message of support and White House #Easter eggs with the USO and brave service members fighting the #COVID19 pandemic. https://t.co/XalAboPY4F,Melania Trump,Mon Apr 13 21:09:25 +0000 2020,Retweet
"To the children of America, in these difficult times, I encourage you to try and make the best of your day. Together with kindness and care, we will get through this temporary but tough time. https://t.co/VhyCpzCr5b",Melania Trump,Mon Apr 13 14:00:00 +0000 2020,Tweet
Delighted to receive so many colorful and cheerful #Easter eggs from many of you! It’s a reminder that the spirit of Easter is alive today! #HappyEaster https://t.co/TXWtjCJSci,Melania Trump,Sun Apr 12 15:00:00 +0000 2020,Tweet
"Happy Easter! While I am not able to read to children during the #WHEasterEggRoll, I would still like to honor the annual tradition &amp; share a reading from one of my favorite Easter’s books – ""The Little Rabbit"" https://t.co/2DsU6uRvdM",Melania Trump,Sun Apr 12 13:00:01 +0000 2020,Tweet
"This #Easter Sunday, I send greetings to all Americans and their loved ones as we come together to reflect on the importance of family &amp; faith. May God bless our great nation!",Melania Trump,Sun Apr 12 12:45:53 +0000 2020,Tweet
"On the eve of #Easter, let us remember the ones who lost their lives to COVID19. Please try to connect w/ family, friends &amp; loved ones this year. Take care of yourselves, keep your spirits high. Enjoy #Easter knowing we are all in this together.",Melania Trump,Sat Apr 11 23:09:20 +0000 2020,Tweet
"RT @CDCgov : Parents: Some schools are currently offering grab-and-go meals at a specific location during #COVID19. Check with your school. For FAQs on schools and #coronavirus, see: https://t.co/YIEzPtIDyG. https://t.co/vT1HBCqGjr",Melania Trump,Sat Apr 11 19:14:56 +0000 2020,Retweet
Thank you to the @AmEggBoard &amp; America’s egg farmers for the commission of the beautiful 2020 First Lady’s Commemorative Egg. A warm thanks to the artists for their wonderful and inspiring #BeBest design. https://t.co/QOebSM10zt,Melania Trump,Sat Apr 11 17:34:00 +0000 2020,Tweet
"This year’s First Lady’s Commemorative Easter Egg highlights #BeBest and values of kindness, community and positivity. Thank you to the @AmEggBoard and the artists behind this year’s egg design!
https://t.co/UvUTgNVyMh",Melania Trump,Sat Apr 11 17:25:20 +0000 2020,Tweet
"This #Easter, let’s celebrate the artistic creativity of our students &amp; their beautiful Easter egg designs representing the diversity &amp; beauty of our country! https://t.co/PCTAU1z1ET",Melania Trump,Sat Apr 11 14:20:00 +0000 2020,Tweet
"It has been a joy to see children across America coloring these pages in the spirit of Easter.
Please continue to share your bright &amp; colorful eggs so we can continue spreading the cheer of the season. https://t.co/yZy1ueJUed https://t.co/JkQYoIHg0J",Melania Trump,Fri Apr 10 21:15:13 +0000 2020,Tweet
"On #GoodFriday let us be reminded of the blessings of family, friends and loved ones, especially during these times of uncertainty.",Melania Trump,Fri Apr 10 14:47:34 +0000 2020,Tweet
"Today I joined @POTUS, @VP, &amp; @SecondLady on a call w Mental Health Professionals. Americans are enduring many hardships because of #COVID19 &amp; we owe a debt of gratitude to those providing mental health services in this time of need.",Melania Trump,Thu Apr 09 20:56:17 +0000 2020,Tweet
"As the CDC studies the spread of #COVID-19, they recommend people wear cloth face coverings in public settings when social distancing can be hard to do. Remember, this does NOT replace the importance of social distancing. https://t.co/HRaQHFgXxn",Melania Trump,Thu Apr 09 15:50:44 +0000 2020,Tweet
"As the CDC continues to study the spread of the COVID-19, they recommend people wear cloth face coverings in public settings where social distancing measures can be difficult to maintain. Remember, this does not replace the importance of social distancing. https://t.co/eF3o33CUVS",Melania Trump,Thu Apr 09 14:01:17 +0000 2020,Tweet
Last night I spoke with Mrs.Akie Abe of #Japan. We are thankful for Japan’s friendship and cooperation as we stand together to defeat the #COVID19 pandemic.,Melania Trump,Thu Apr 09 12:50:01 +0000 2020,Tweet
https://t.co/XSrMKXtXgj,Melania Trump,Wed Apr 08 23:12:57 +0000 2020,Tweet
Spoke today w/ Mrs. Laura Mattarella of Italy. I extended my deepest condolences for the Italians who have lost their lives to #COVID19. Hopeful that positive trend will continue in Italy &amp; other parts of world soon.,Melania Trump,Wed Apr 08 17:29:47 +0000 2020,Tweet
https://t.co/sDW8EH0APb,Melania Trump,Wed Apr 08 14:24:25 +0000 2020,Tweet
"Easter is right around the corner! Get in the spirit of the season and decorate your home with these White House Easter egg coloring sheets!

You can download them here: https://t.co/yZy1uf1v5L https://t.co/rAumkaORZe",Melania Trump,Wed Apr 08 13:59:59 +0000 2020,Tweet
"Today, we recognize #WorldHealthDay2020 &amp; join the global community to pay tribute to the extraordinary people who are dedicated to combating #COVID19. Thank you to the doctors, nurses, scientists, educators, &amp; health officials for your leadership in this fight.",Melania Trump,Tue Apr 07 17:50:16 +0000 2020,Tweet
Excited to welcome @StephGrisham45 back as new Chief of Staff &amp; Spokesperson. Looking forward to the years ahead as we promote #BeBest &amp; continue preserving the @WhiteHouse &amp; serving our great nation.,Melania Trump,Tue Apr 07 17:00:25 +0000 2020,Tweet
"Thank you Lindsay Reynolds for your hard work, dedication &amp; professionalism over past 3+ yrs – appreciate all you did for the East Wing. Wishing you and your family joyful time together again!",Melania Trump,Tue Apr 07 16:55:22 +0000 2020,Tweet
I ask that everyone take social distancing &amp; wearing a mask/face covering seriously. #COVID19 is a virus that can spread to anyone. https://t.co/TjzlBhYQsB,Melania Trump,Sun Apr 05 19:15:24 +0000 2020,Tweet
As the weekend approaches I ask that everyone take social distancing &amp; wearing a mask/face covering seriously. #COVID19 is a virus that can spread to anyone - we can stop this together.,Melania Trump,Fri Apr 03 21:45:55 +0000 2020,Tweet
Today I spoke with Mrs. Brigitte Macron of #France. The United States stands with the French people as we work to defeat the #COVID19 pandemic.,Melania Trump,Fri Apr 03 16:55:32 +0000 2020,Tweet
This evening @WhiteHouse is lit blue in honor of #WorldAutismAwarenessDay https://t.co/rFkGL2i6ME,Melania Trump,Fri Apr 03 01:39:12 +0000 2020,Tweet
"Just spoke w/ Mrs. Sophie Grégoire Trudeau of #Canada. I expressed well wishes for her good health, following her recovery from #COVID19, &amp; my gratitude for the special relationship between our two countries as we address the challenges related to the pandemic.",Melania Trump,Thu Apr 02 16:40:15 +0000 2020,Tweet
"Today the international community comes together to recognize #WorldAutismAwarenessDay. As per tradition, we will light the @WhiteHouse blue this evening to show our love &amp; support for those w/ autism, as well as their friends, families &amp; caregivers!",Melania Trump,Thu Apr 02 15:11:59 +0000 2020,Tweet
RT @CDCgov : Social distancing can help slow the spread of #COVID19 in affected communities. This means avoiding crowded places and maintaining distance from others. Learn more about staying safe and healthy at https://t.co/tt49zOn1hf. #FlattenTheCurve https://t.co/qKrGXNjiD9,Melania Trump,Wed Apr 01 23:55:57 +0000 2020,Retweet
"Sincere condolences to the families who have lost love ones to #COVID19, and to anyone who is sick, you are in our thoughts &amp; prayers to get better soon.",Melania Trump,Wed Apr 01 14:42:55 +0000 2020,Tweet
As our nation comes together in the fight against #COVID19 I ask that you also take time to recognize #MilitaryChildMonth. I am always inspired by the strength and resiliency of military children! https://t.co/EvAMiWDeoA,Melania Trump,Wed Apr 01 14:23:39 +0000 2020,Tweet
Today @POTUS &amp; I spoke with Their Majesties King Felipe VI &amp; Queen Letizia of Spain about our shared progress in fighting #COVID19. We extend our deepest condolences for those lost &amp; stand together w Spain &amp; the world against this silent enemy.,Melania Trump,Tue Mar 31 19:34:25 +0000 2020,Tweet
"RT @WhiteHouse : America's doctors are the most talented, innovative, and hardworking medical professionals in the world.

Right now, they're on the frontlines of a war against an invisible enemy.

Today and every day, we salute you. 🇺🇸 #NationalDoctorsDay https://t.co/5lFzhj9PHK",Melania Trump,Mon Mar 30 17:16:22 +0000 2020,Retweet
I encourage parents to let children know this will not last forever. Keep a positive attitude and try to create some time for fun with your loved ones. https://t.co/tGWsVn4ykB,Melania Trump,Sun Mar 29 20:31:02 +0000 2020,Tweet
"If you are able, try to take a few moments to get outside &amp; breathe in some fresh air. Enjoy spring &amp; beautiful nature! We all need to take care of ourselves so that we can try to help take care of others. https://t.co/NoTY7LdAPX",Melania Trump,Sun Mar 29 20:00:16 +0000 2020,Tweet
Thank you to everyone in the military for your every day courage!,Melania Trump,Sat Mar 28 17:33:28 +0000 2020,Reply
"As the #USNSComfort hospital ships off to New York today, we are reminded of the selfless acts of courage our @USNavy medical personnel &amp; crew are doing to ensure all Americans stay healthy &amp; safe as we fight the spread of #COVID19.",Melania Trump,Sat Mar 28 17:33:28 +0000 2020,Tweet
"On behalf of the entire nation - thank you to all of the front line responders - especially nurses, doctors &amp; volunteers- we thank &amp; salute you for all that you are doing in these trying times. We will get through this as one country united! https://t.co/Lxxx3L9ZgP",Melania Trump,Sat Mar 28 16:06:18 +0000 2020,Tweet
Many elderly people are unable to receive visitors right now &amp; while this will all be temporary I encourage children to create colorful cards or pictures &amp; show them to their loved ones via FaceTime. The thought would mean a lot &amp; bring a smile to many faces! https://t.co/dOFjedJzHG,Melania Trump,Sat Mar 28 14:00:19 +0000 2020,Tweet
"RT @WhiteHouseHstry : Our #WHExperience app is one of many #DistanceLearning resources we‘re offering during this difficult time. Visit our website for classroom resource packets, reading lists, educational videos, historical essays, curated collections, &amp; our Digital Library: https://t.co/8uB66E6Awd https://t.co/cAD83NUUpe",Melania Trump,Fri Mar 27 16:58:54 +0000 2020,Retweet
"If you love history, use your free time at home-while safely practicing social distancing-to explore the @WhiteHouse. You can take a fun &amp; interactive tour &amp; experience the historic rooms, grounds &amp; gardens. Download the “WHExperience” in the App Store &amp; enjoy your virtual visit! https://t.co/7Kb1ktnni8",Melania Trump,Fri Mar 27 15:15:46 +0000 2020,Tweet
"RT @CDCgov : Parents: Stay flexible with a learning schedule while kids are home during the COVID-19 outbreak. Keep bedtime and morning routines consistent during the week. Structure the day for learning, free time, healthy foods, and physical activity. See more: https://t.co/AmWnXzte1t. https://t.co/XRjCtcSaZU",Melania Trump,Fri Mar 27 00:27:14 +0000 2020,Retweet
"While most children are at home during this challenging time, they tend to be on social media throughout the day. Parents, please be sure to check on them regularly to be sure they’re practicing online safety.",Melania Trump,Thu Mar 26 14:00:30 +0000 2020,Tweet
"Thank you @USDA, @BaylorCoHP, McLane Global &amp; @PepsiCo for ensuring children in rural communities have access to healthy meals while schools are closed. It is partnerships like these that remind us what can be achieved when Americans come together. https://t.co/CprRPv0ObD",Melania Trump,Thu Mar 26 13:05:31 +0000 2020,Tweet
RT @realDonaldTrump : Today is National #MedalofHonorDay. Join me in a #MomentofHonor to remember those who have earned our Nation's highest award for valor in combat. The Nation is eternally grateful to these patriots who so valiantly fought for America’s values and the American way of life! https://t.co/T5JAobQ7K6,Melania Trump,Wed Mar 25 19:05:10 +0000 2020,Retweet
It is important to stay informed &amp; understand the facts about #COVID19. If you are unsure if information is accurate use the @fema Rumor Control website as a resource. https://t.co/Iv6qWeucVI,Melania Trump,Wed Mar 25 15:47:12 +0000 2020,Tweet
It is inspiring to see the American spirit come alive through acts of kindness. Americans young &amp; old are unifying around their commitment to keeping their community &amp; country safe. I want to take a moment to thank those who are going above &amp; beyond to help those in need.,Melania Trump,Wed Mar 25 13:17:30 +0000 2020,Tweet
"As the days go by, isolation can be challenging. But if we make social distancing &amp; personal hygiene a priority, we will get through this faster. We can stop #COVID19 but only if we all commit to following the rules. Be safe, be healthy!",Melania Trump,Tue Mar 24 15:40:17 +0000 2020,Tweet
Everyone reacts differently in stressful situations. If you or someone close to you is struggling with managing the stress of #COVID19 this may be a good resource for you. https://t.co/7cJIwHQ5nm,Melania Trump,Tue Mar 24 13:17:07 +0000 2020,Tweet
Please follow social distancing guidelines to avoid #COVID19. Thanks to @TheNationalMall you can do that via the #BloomCam here: https://t.co/KrbT6wZWAI and still enjoy the beloved Cherry Blossoms on @NationalmallNPS,Melania Trump,Sun Mar 22 17:45:55 +0000 2020,Tweet
Virtual Learning is a great way to keep children engaged while home from school. @StoryTimeSpace offers children the opportunity to have real astronauts read them a book from the @Space_Station! Here is the link: https://t.co/Kcmapvw9Ym,Melania Trump,Sun Mar 22 14:00:40 +0000 2020,Tweet
"Even though some of our National Parks @NatlParkService are currently but temporarily closed, students can still learn about &amp; virtually visit some of our country’s great national parks online: https://t.co/7lUtuwvTry",Melania Trump,Sat Mar 21 14:41:04 +0000 2020,Tweet
"To our unforgettable military families: in these unusual times, there are various resources available - such as free online tutoring &amp; homework for U.S. military &amp; their children provided by the U.S. Department of Defense &amp; Coast Guard Mutual Assistance: https://t.co/qgkowJ8b3v",Melania Trump,Fri Mar 20 17:30:06 +0000 2020,Tweet
"Be sure to listen to your state &amp; local officials, &amp; follow CDC guidelines. If you can, stay home &amp; quarantine so we can stop the spread of COVID-19! We can beat this together.",Melania Trump,Fri Mar 20 15:52:56 +0000 2020,Tweet
Happy Birthday BWT ❤️❤️❤️ https://t.co/S0VlfMXFmd,Melania Trump,Fri Mar 20 14:05:31 +0000 2020,Tweet
https://t.co/w9jN0hKu7w,Melania Trump,Fri Mar 20 13:00:00 +0000 2020,Tweet
"RT @CDCgov : Practice social distancing by putting space between yourself and others. Continue to practice healthy habits, like washing your hands for at least 20 seconds and staying home if you’re sick, to help slow the spread of #COVID19. 
Learn more: https://t.co/RhqzGyUzcH. https://t.co/kFgOsiRXrf",Melania Trump,Fri Mar 20 00:06:16 +0000 2020,Retweet
https://t.co/3KXrAP0A35,Melania Trump,Thu Mar 19 16:00:00 +0000 2020,Tweet
RT @WhiteHouse : Social distancing will help you avoid contracting Coronavirus—or transmitting it. https://t.co/ls9bJEOpGu,Melania Trump,Thu Mar 19 14:24:43 +0000 2020,Retweet
"If you are healthy, please consider donating blood to help save lives! The @RedCross is taking extraordinary precautions to ensure the environment is safe. https://t.co/d8CW19XbEj",Melania Trump,Wed Mar 18 20:18:44 +0000 2020,Tweet
"I know these can be trying times for parents &amp; kids. I encourage students at all grade levels to continue their learning at home. Scholastic Learn At Home allows open access to daily learning. To learn more, visit: https://t.co/iEtofyHne5",Melania Trump,Wed Mar 18 17:11:40 +0000 2020,Tweet
"If we support one another through this challenging time, America will come out stronger in the end. Great suggestions from @usnews on ways people can help their communities while still being safe &amp; healthy through social distancing. https://t.co/kzUI4yo7eO",Melania Trump,Wed Mar 18 13:48:04 +0000 2020,Tweet
"While things are different this year, and the focus is to keep each other safe &amp; healthy, don’t forget to celebrate special events &amp; occasions. Happy #StPatricksDay",Melania Trump,Tue Mar 17 13:19:11 +0000 2020,Tweet
"Consider taking advantage of time working from home to connect with your loved ones via email or FaceTime, spend time w family, or work on your well-being by reading a book or spending time on a hobby.",Melania Trump,Tue Mar 17 13:13:02 +0000 2020,Tweet
"I want to take a moment to thank the medical staff, doctors, nurses &amp; first responders who are working tirelessly to help keep our country healthy &amp; safe.",Melania Trump,Mon Mar 16 16:13:24 +0000 2020,Tweet
"RT @CDCgov : New: Starting immediately and for the next 8 weeks, CDC recommends cancelling all events of 50 or more people. Full recommendation here: https://t.co/LrjUt4rl7B #COVID19 https://t.co/OroIqhTYJo",Melania Trump,Mon Mar 16 02:13:40 +0000 2020,Retweet
"With our lives changed dramatically, especially in the last few days, I encourage everyone to follow CDC guidelines. Social distancing at this time is very important! Visit https://t.co/macCwFXZiw for more information.",Melania Trump,Sun Mar 15 21:13:18 +0000 2020,Tweet
"RT @HHSGov : Watch this video to learn how you can help prevent the spread of respiratory diseases like the novel #coronavirus (#COVID19). To learn more, visit https://t.co/4OjZj2JLBS. https://t.co/vlDXaXKu94",Melania Trump,Thu Mar 12 14:16:46 +0000 2020,Retweet
Our great country is fighting hard against the #Coronavirus. This nation is strong &amp; ready &amp; we will overcome. Please take action to prevent further spread. Visit https://t.co/macCwFXZiw for updated health info &amp; updates.,Melania Trump,Thu Mar 12 02:10:02 +0000 2020,Tweet
Finding solutions to our nation’s drug problem is something I care deeply about - especially when it comes to its negative effects on children &amp; families. Thank you to @TheJusticeDept and AG Barr for your leadership in combating our nation’s drug crisis. #BeBest https://t.co/Hj2y55hxHn,Melania Trump,Wed Mar 11 17:25:59 +0000 2020,Tweet
"RT @dsupervilleap : .@FLOTUS said the internet can be a “tool for good” by helping people share important life updates and stay informed but can be “destructive and dangerous,” even deadly, when misused. https://t.co/znpffcNW85",Melania Trump,Wed Mar 11 00:53:54 +0000 2020,Retweet
"Congratulations to @gen_jackkeane on receiving our nation’s highest civilian honor, the Presidential Medal of Freedom, at the @WhiteHouse today. General Keane’s dedication and love for our country is something to be admired by us all. Thank you for your service! https://t.co/MKoN9vInLw",Melania Trump,Tue Mar 10 23:42:23 +0000 2020,Tweet
It was an honor to speak at the @NationalPTA #PTALegCon today. Our country is blessed to have hardworking parents &amp; teachers who dedicate their lives to ensure that our nation’s youth have caring guidance for a prosperous future! #BeBest https://t.co/V7A5yDRTUB,Melania Trump,Tue Mar 10 19:37:59 +0000 2020,Tweet
RT @NationalPTA : Join us at 1PM as we welcome First Lady Melania Trump @FLOTUS to #PTALegCon and LIVE STREAM her remarks on our Facebook page at https://t.co/u5JK3fn024 https://t.co/1CZWaUlO7A,Melania Trump,Tue Mar 10 16:47:16 +0000 2020,Retweet
RT @NationalPTA : First Lady @FLOTUS to speak to child advocates during @NationalPTA Legislative Conference #PTALegCon https://t.co/DNUiw1rb2u https://t.co/ghPW2o5PL7,Melania Trump,Mon Mar 09 23:06:23 +0000 2020,Retweet
Looking forward to speaking at the National #PTALegCon tomorrow to discuss the importance of empowering families and communities to advocate for issues that impact our nation’s youth. #BeBest https://t.co/MemzjhSH0h,Melania Trump,Mon Mar 09 19:13:23 +0000 2020,Tweet
Today is #InternationalWomensDay! This week I was honored to recognize some of the female trailblazers of this generation with @SecPompeo at the @StateDept. Hearing their stories of courage in the face of adversity was simply unforgettable. #IWOC2020 https://t.co/5YWl9M8kUL,Melania Trump,Sun Mar 08 13:00:01 +0000 2020,Tweet
I encourage everyone who chooses to be negative &amp; question my work at the @WhiteHouse to take time and contribute something good &amp; productive in their own communities. #BeBest https://t.co/03sx0rq2Nx,Melania Trump,Sat Mar 07 14:40:36 +0000 2020,Tweet
"Thank you @TheJusticeDept &amp; AG Barr for hosting me at your National Opioid Summit today. Your leadership on this vital topic has made a real impact in our nation’s communities &amp; by working together, I know we will create a safer world for our children. #BeBest https://t.co/suRTPhVGoe",Melania Trump,Fri Mar 06 21:02:40 +0000 2020,Tweet
"Looking forward to attending the U.S. Department of Justice National Opioid Summit today with Attorney General William Barr @TheJusticeDept
#BeBest https://t.co/0mFW3rZ4wM",Melania Trump,Fri Mar 06 13:17:49 +0000 2020,Tweet
RT @TheJusticeDept : Watch Live at 9:00 am Eastern: The Department of Justice will host a National Opioid Summit featuring remarks by senior government officials. #OpioidCrisis https://t.co/LM1Xsufnzf,Melania Trump,Fri Mar 06 12:50:46 +0000 2020,Retweet
I am excited to share the progress of the Tennis Pavillion at @WhiteHouse. Thank you to the talented team for their hard work and dedication. https://t.co/Wzown2ho26,Melania Trump,Thu Mar 05 17:20:27 +0000 2020,Tweet
It was an honor to attend today’s International Women of Courage Awards #IWOC2020 with @SecPompeo at @StateDept. The women recognized today are not just strong &amp; resilient - they are a true inspiration to us all. #WomensHistoryMonth https://t.co/a5Wbwj6FDw,Melania Trump,Thu Mar 05 01:18:14 +0000 2020,Tweet
"RT @StateDept : .@SecPompeo, along with @FLOTUS, will honor a group of extraordinary women with the 2020 Secretary of State’s International #WomenofCourage Award on March 4. #IWOC2020 https://t.co/scnN5KKqNv",Melania Trump,Sun Mar 01 23:22:19 +0000 2020,Retweet
It was great meeting the U.S. Embassy staff @USAndIndia and their families in #India. @POTUS and I are thankful for your commitment to representing the #USA 🇮🇳🇺🇸 https://t.co/SkT6C4wnUV,Melania Trump,Fri Feb 28 22:25:15 +0000 2020,Tweet
Thank you - Loved meeting you all! Continue to #BeBest https://t.co/fwcB6b8AMz,Melania Trump,Fri Feb 28 20:52:57 +0000 2020,Tweet
Thank you @narendramodi for welcoming me and @POTUS to your beautiful country. We were delighted to receive such a warm welcome from you and the people of India! https://t.co/lWyndlcpI7,Melania Trump,Fri Feb 28 20:09:49 +0000 2020,Tweet
Thank you President @Rashtrapatibhvn and First Lady Savita Kovind for the warm welcome to the Presidential Palace. It was a beautiful day celebrating the friendship between our two nations 🇮🇳🇺🇸 https://t.co/ZvzD0ghFXg,Melania Trump,Fri Feb 28 19:26:23 +0000 2020,Tweet
It was an honor to lay a wreath at the beautiful Raj Ghat Memorial &amp; plant a tree to remember the life &amp; legacy of Mahatma Gandhi. https://t.co/uFazAL7pO5,Melania Trump,Fri Feb 28 15:02:09 +0000 2020,Tweet
.@POTUS and I enjoyed welcoming guests to the @WhiteHouse this evening for our celebration of #BlackHistoryMonth https://t.co/ywRrYTajyV,Melania Trump,Fri Feb 28 03:13:52 +0000 2020,Tweet
"I was inspired by the “Reading Classroom” &amp; “Happiness Curriculum” programs at Sarvodaya School in New Delhi. Wonderful to see the principles of #BeBest are not just limited to the U.S., and can be found throughout the world. https://t.co/IJ0dgYhLVy",Melania Trump,Thu Feb 27 18:50:06 +0000 2020,Tweet
It is wonderful to see the happiness and confidence your students possess. Thank you for being an excellent example and passionate mentor to them! #BeBest https://t.co/hiasmzAN8q,Melania Trump,Thu Feb 27 18:30:44 +0000 2020,Tweet
"RT @ManuGulati11 : Your visit left us with a new dream, a new energy, a new passion &amp; a new hope...

That the day is not far when education as a powerful tool would make each child happy, confident, kind, compassionate &amp; resilient

#DelhiGovtSchool students love you @FLOTUS.

#BeBest😊
#Happiness😊 https://t.co/6JX3EuqETi",Melania Trump,Thu Feb 27 17:45:56 +0000 2020,Retweet
"RT @ManuGulati11 : One of the most cherished days of our lifetime!

Simply unforgettable...
Ingrained in our hearts forever.🥰🥰

Gratitude for sharing this @FLOTUS.

This is the best gift for our students.
Hurrrrraaaaaay. We are so happy.

#BeBest
#DelhiGovtSchools
#HappinessClass https://t.co/P2lpEr5o2q",Melania Trump,Thu Feb 27 17:45:33 +0000 2020,Retweet
Unforgettable afternoon at the Sarvodaya School in New Delhi! It was an honor to be surrounded by extraordinary students and faculty. Thank you for the warm welcome! #BeBest https://t.co/vza9ZMMOOV,Melania Trump,Thu Feb 27 17:00:00 +0000 2020,Tweet
Thank you Sarvodaya School for welcoming me with the lovely Tilak &amp; Aarti tradition! https://t.co/qRiKPE9rcS,Melania Trump,Thu Feb 27 15:06:20 +0000 2020,Tweet
.@POTUS &amp; @FLOTUS at Taj Mahal https://t.co/Sp2qMOTg4c,Melania Trump,Thu Feb 27 01:26:15 +0000 2020,Tweet
"One of the Seven Wonders of the World, the breathtaking Taj Mahal! https://t.co/7Oz7h431Q0",Melania Trump,Wed Feb 26 21:00:00 +0000 2020,Tweet
