Text,Name,Created At,Tweet Type,,,
"RT @juliehdavis : Reporting from the suburbs, @ESCochrane &amp; @CatieEdmondson find voters whose frustration with Trump is souring them on Republican candidates, putting the House GOP on defense in districts where they were once safe. https://t.co/hMbNz3GeKT",The New York Times,Sun Aug 02 12:50:03 +0000 2020,Retweet,,,
"RT @mattfleg : The Khmer Rouge. A senatorial “icing.” Bob Dole.

Tammy Duckworth’s heady journey to the veepstakes: https://t.co/bT8yIPAyUl",The New York Times,Sun Aug 02 12:35:05 +0000 2020,Retweet,,,
"Pregnancy loss is traumatic and isolating under normal circumstances. Miscarrying in the middle of a global pandemic is a special kind of powerlessness on top of pain.
https://t.co/42uQTh8Fpm",The New York Times,Sun Aug 02 12:30:07 +0000 2020,Tweet,,,
"Bissera Pentcheva, a Stanford art historian and an expert in the burgeoning field of acoustic archaeology, argues that Hagia Sophia’s mystical brilliance reveals itself fully only if it is viewed as a vessel for animated light — and sound. https://t.co/SoZcQCVApt",The New York Times,Sun Aug 02 12:00:09 +0000 2020,Tweet,,,
"“These found photographs not only remind me of this delicate thing we run both toward and away from — time — but they also hold something else. The humbling, steadying truth that, one day, that’s all we’ll be: a photo” https://t.co/k7LKuMI52X",The New York Times,Sun Aug 02 11:30:06 +0000 2020,Tweet,,,
"Many new shows on TV right now are British. Here are some highlights you can watch on Hulu, PBS, Showtime and more. https://t.co/IDfGdJBiV1",The New York Times,Sun Aug 02 11:00:11 +0000 2020,Tweet,,,
"Cheryl Marie Wade turned her experiences as a woman with severe rheumatoid arthritis into performance poetry, one-woman shows and films that were funny, moving, startling and, above all, unsparing
https://t.co/lx1KDzHQ5Y",The New York Times,Sun Aug 02 10:00:16 +0000 2020,Tweet,,,
"The rapper Noname leads one of many Black- and women-led book clubs people are turning to in the midst of a pandemic and a continuing global conversation about anti-Black racism. 
https://t.co/Hgrgx7gO9j",The New York Times,Sun Aug 02 09:00:19 +0000 2020,Tweet,,,
"While most traveling is on hold, many people are planning ambitious, once-in-a-lifetime trips — some in 2021, and some in 2022 https://t.co/qyod2W0kKO",The New York Times,Sun Aug 02 08:00:08 +0000 2020,Tweet,,,
How Far-Right Police Officers and Ex-Soldiers Planned for ‘Day X’ https://t.co/mNCdYjOfh7,The New York Times,Sun Aug 02 07:20:04 +0000 2020,Tweet,,,
"In an isolated world, social media is — more than ever — where connection happens. It's also where Beach Sessions, a summer series at Rockaway Beach in Queens, is taking place. https://t.co/bfooL5YNIp",The New York Times,Sun Aug 02 07:00:07 +0000 2020,Tweet,,,
Go inside Virgin Galactic’s space plane — a space-age executive jet https://t.co/tVzrHZNQLV,The New York Times,Sun Aug 02 06:00:05 +0000 2020,Tweet,,,
"Moscow and most of Russia in recent weeks have thrown caution — and scientists' recommendations — to the wind. “We are people, not robots, and want to have a life,” said one bar patron (who is also a doctor). https://t.co/RESuUMjs2d",The New York Times,Sun Aug 02 05:30:08 +0000 2020,Tweet,,,
"Choose the right time. Be vulnerable. Don't try to solve all their problems.
Here are some tips on checking in on friends and loved ones. https://t.co/Cg79paXQMt",The New York Times,Sun Aug 02 05:00:07 +0000 2020,Tweet,,,
"Breaking: Wilford Brimley is dead. A character actor in films, he was also a TV fixture as a Quaker Oats pitchman.
https://t.co/gvtnhWbFZR",The New York Times,Sun Aug 02 04:11:31 +0000 2020,Tweet,,,
"Malls were already changing. Because of the pandemic, they may never be the same again. Here's what the mall of the future may look like. https://t.co/qAUC71z3es",The New York Times,Sun Aug 02 04:00:07 +0000 2020,Tweet,,,
"A new documentary about the Los Angeles band the Go-Go’s explores the punk roots that came before its pop sheen, and the power dynamics that led to its split. https://t.co/XK5nHOhty7",The New York Times,Sun Aug 02 03:30:02 +0000 2020,Tweet,,,
Tucked away in the northern reaches of Lake Superior lies one of the U.S.'s least visited national parks: Isle Royale. https://t.co/IxdqWI6muc,The New York Times,Sun Aug 02 03:00:06 +0000 2020,Tweet,,,
"“Folklore,” Taylor Swift's alternately soothing and soppy, pensive and suffocating 8th album, is a jolt away from the last decade of her high-gloss, style-fluid, emotionally astute big-tent pop. https://t.co/hDXPNla7om",The New York Times,Sun Aug 02 02:31:04 +0000 2020,Tweet,,,
"""You can fight with your kids about too much screen time,"" writes Anya Kamenetz. ""Or you can smoosh in next to them on the couch and ask, 'Can I have a hug? Hugging you makes me feel better.'"" https://t.co/u6OZS7Gg6e",The New York Times,Sun Aug 02 02:00:06 +0000 2020,Tweet,,,
"“Found photographs not only remind me of this delicate thing we run both toward and away from — time — but they also hold something else. The humbling, steadying truth that, one day, that’s all we’ll be: a photo.” https://t.co/0mjiaax3A6",The New York Times,Sun Aug 02 01:40:04 +0000 2020,Tweet,,,
"“It’s literally a shock to your system,” said Beverly Grant of the grief that flooded her when she lost her son in 2018. She found yoga and meditation provided some semblance of peace and balance. https://t.co/87RqvqVNst",The New York Times,Sun Aug 02 01:00:08 +0000 2020,Tweet,,,
"Travel looks very different in 2020. Wondering if you should travel, fly or drive this year? Here are some questions to help you decide whether you would feel comfortable taking a trip during the pandemic. https://t.co/MYBx7L7xNJ",The New York Times,Sun Aug 02 00:20:03 +0000 2020,Tweet,,,
"A missed diagnosis of disordered eating is likely when a young person’s relatives or doctors have preconceived notions about how someone with an eating disorder looks or behaves, experts say https://t.co/lB9Coc50P8",The New York Times,Sun Aug 02 00:00:15 +0000 2020,Tweet,,,
"This is a great way to use up all the bits: a bag of frozen berries and those oats in the back of your pantry.
https://t.co/kMpsiWC9wc",The New York Times,Sat Aug 01 23:30:07 +0000 2020,Tweet,,,
"RT @nytimesmusic : Taylor Swift's ""Folklore"" is here. We convened an emergency Popcast. https://t.co/wAi5gNfMG1",The New York Times,Sat Aug 01 23:20:04 +0000 2020,Retweet,,,
"RT @juliebosman : ""We're at a danger point,"" Gov. J.B. Pritzker of Illinois said this week. Where the coronavirus is spreading right now: in the Midwest, and in cities all over the country that thought they had already seen the worst of it. https://t.co/8nO5boprvI",The New York Times,Sat Aug 01 23:00:16 +0000 2020,Retweet,,,
"Trader Joe's is defending its international-themed product labels, such as Trader José and Trader Ming’s, after earlier saying they may have fallen short of an “attempt at inclusiveness."" A petition had denounced the labels as racist. https://t.co/xjqgyKLyTq",The New York Times,Sat Aug 01 22:40:02 +0000 2020,Tweet,,,
"“I May Destroy You” is really a show about what it’s like to live in an abusive culture: a system of dominance in which almost no one is safe, in which everyone’s trust is violated, in all kinds of ways, all the time. https://t.co/HXzFLvfrz4",The New York Times,Sat Aug 01 22:30:05 +0000 2020,Tweet,,,
"RT @nytopinion : What can be done over the next three months to make the voting process as accessible, accurate and secure as possible? The editorial board outlines 3 tasks. https://t.co/XUbdLgR2vf",The New York Times,Sat Aug 01 22:15:06 +0000 2020,Retweet,,,
"Connie Culp, the first patient in the U.S. to receive a face transplant, died on Wednesday at the Cleveland Clinic, which had performed her procedure in 2008. She was 57. https://t.co/uat0EN2EAm",The New York Times,Sat Aug 01 22:11:04 +0000 2020,Tweet,,,
"In Opinion

I was searching for facts, for a lost friend, and for what couldn’t be explained, writes Sarah Gerard https://t.co/jWNTSz8SMG",The New York Times,Sat Aug 01 22:00:06 +0000 2020,Tweet,,,
"Suburban House districts have long been critical bases of Republican support. This year, they're slipping from the party’s grasp. “I have always been a mostly straight-ticket voter,"" one voter said. ""I don’t think I will be this coming election."" https://t.co/HcGQa84MVj",The New York Times,Sat Aug 01 21:50:08 +0000 2020,Tweet,,,
"“At no point in my career or life have I felt our nation’s values under greater threat and in more peril than at this moment,"" Lt. Col. Alexander Vindman, a key impeachment inquiry witness, wrote in a Washington Post op-ed on Saturday https://t.co/lz3fuRLlsP",The New York Times,Sat Aug 01 21:30:12 +0000 2020,Tweet,,,
"RT @ConorDougherty : Covid-19 has grafted itself onto America's affordable housing problem, ravaging the overstuffed homes that low income workers pack with roommates to save on rent, then threatening to take away those homes and toss them into the streets. My story: https://t.co/fnAn7yKJHE",The New York Times,Sat Aug 01 21:20:05 +0000 2020,Retweet,,,
"RT @clairecm : It doesn’t work to move work exactly as it was done at the office to the virtual world. To start, people shouldn’t be judged by the hours they work, but by the product  https://t.co/gdArh3eICx",The New York Times,Sat Aug 01 21:10:00 +0000 2020,Retweet,,,
"A psychiatrist provides ways to cope with the onslaught of feelings, like worry, guilt, fear and uncertainty, parents are experiencing over back-to-school decisions.
https://t.co/8VOQzj1XLB",The New York Times,Sat Aug 01 21:00:14 +0000 2020,Tweet,,,
"RT @ezra_marc : I wrote about students attempting to abolish Greek life at Vanderbilt

https://t.co/z2gRIDgn8R",The New York Times,Sat Aug 01 20:40:04 +0000 2020,Retweet,,,
"A year after fires engulfed the Amazon, President Jair Bolsonaro of Brazil caved to pressure and took steps to curb deforestation and forest fires. Environmentalists, experts and foreign officials are skeptical. https://t.co/fBtCzIIrEX",The New York Times,Sat Aug 01 20:20:06 +0000 2020,Tweet,,,
"RT @KannoYoungs : STORY w/ @adamgoldmanNYT confirming great work by @shaneharris that DHS removed the head of the agency’s intelligence arm that compiled reports on the Times and Lawfare’s publishing of internal DHS docs. W/ NEW details on the official’s work at the FBI 
https://t.co/EPDuTj5Ke5",The New York Times,Sat Aug 01 20:10:06 +0000 2020,Retweet,,,
"In Opinion

""The only reason to wear camouflage in an urban setting — be it federal agents or self-declared militia members — is intimidation,"" the editorial board writes https://t.co/0uK0n7cqVe",The New York Times,Sat Aug 01 20:00:02 +0000 2020,Tweet,,,
Where did the stones of Stonehenge come from? Last year archaeologists pinpointed the origin of many of the ancient monument’s massive stones. A new study identifies the source of the rest. https://t.co/TjI2gviOz8,The New York Times,Sat Aug 01 19:50:03 +0000 2020,Tweet,,,
"Red onions grown in California have been traced as the potential source of a salmonella outbreak that has infected more than 500 people in 34 states in the U.S., health officials said. At least 16 people have been hospitalized in Canada. https://t.co/w9Cy6mSJym",The New York Times,Sat Aug 01 19:40:03 +0000 2020,Tweet,,,
"RT @amanbatheja : ""With scrutiny intensifying, some Biden allies are now distancing themselves from their corporate work to better position themselves for official roles with the campaign, transition team or in a potential Biden administration."" https://t.co/yiX8jMClHZ",The New York Times,Sat Aug 01 19:30:06 +0000 2020,Retweet,,,
An illustrated guide to things that have taken on new meaning in the pandemic — including some that didn't exist before... like the Burger King social distancing crown https://t.co/wKYMLYy9SH,The New York Times,Sat Aug 01 19:20:02 +0000 2020,Tweet,,,
"RT @mathisonian : How many people would come to school infected with coronavirus if schools opened today? The answer depends on the size of the school and the severity of the outbreak in the surrounding community. 

My latest with @jamesglanz @bencareynyt @joshkellerjosh 

https://t.co/aZgFzHzyPd https://t.co/ASij4aDU6d",The New York Times,Sat Aug 01 19:10:02 +0000 2020,Retweet,https://pbs.twimg.com/media/EeRIQyfU8AMI7Pq.png,https://pbs.twimg.com/media/EeRIRkvUcAQt9PZ.png,https://pbs.twimg.com/media/EeRIYb1VoAEhvun.png
"Ivanka Trump and Jared Kushner reported income of at least $36 million in 2019, according to financial disclosure reports made public on Friday. Their investments, mostly in real estate, were worth at least $204 million and as much as $783 million. https://t.co/Nmyd8aAOc2",The New York Times,Sat Aug 01 19:00:09 +0000 2020,Tweet,,,
President Trump and his appointees have begun taking cost-cutting steps that appear to have led to slower and less reliable Postal Service delivery  https://t.co/3aRHpxQThW,The New York Times,Sat Aug 01 18:40:03 +0000 2020,Tweet,,,
"This was the scene in Berlin, where an estimated 17,000 people defied social-distancing and mask requirements to join a protest supported by neo-Nazi groups, conspiracy theorists and others who said they were fed up with the restrictions.

Read the latest. https://t.co/QFWyHTTMb0 https://t.co/h9CuxYCERg",The New York Times,Sat Aug 01 18:31:03 +0000 2020,Tweet,,,
"Rep. Raúl M. Grijalva, Democrat of Arizona, has tested positive for the coronavirus 3 days after isolating because he came into contact with another lawmaker who contracted it. He has no symptoms. 

Read more. https://t.co/UDg8IoeKwx https://t.co/erHVYK46Hr",The New York Times,Sat Aug 01 18:26:19 +0000 2020,Tweet,,,
Hundreds of millions of doses are being produced for a coronavirus vaccine candidate that might not even work. Inside a billionaire family’s big bet. https://t.co/L4gacmcLLG,The New York Times,Sat Aug 01 18:20:06 +0000 2020,Tweet,,,
"President Trump has not been clear about how, exactly, he would ban TikTok — or what a “ban” really means. But the administration does have ways to restrict the app.

Here's what to know. https://t.co/1JPgsoYBc8",The New York Times,Sat Aug 01 18:00:13 +0000 2020,Tweet,,,
"The state of the coronavirus in the U.S.: New cases are soaring again in the Midwest, deepening a national sense that any sort of progress is fragile https://t.co/hKCsWGoh2l",The New York Times,Sat Aug 01 17:40:08 +0000 2020,Tweet,,,
"News Analysis: ""Reading all these books, one after the other, is like swimming for days in a greasy, brackish canal whose bottom is teeming with shards of broken-down old industrial equipment. The experience is not pleasant,"" @sarahlyall writes https://t.co/EFzYE7VfZp",The New York Times,Sat Aug 01 17:40:07 +0000 2020,Tweet,,,
"RT @shauntellowe : It was supposed to be a fun matchup between two Rookie of the Year contenders: Sabrina Ionescu and Chennedy Carter. It ... didn't turn out that way. 

As @ginamizell writes, ""Even for the most promising young players, W.N.B.A. life can be rocky."" https://t.co/CCqQhbZctr",The New York Times,Sat Aug 01 17:30:02 +0000 2020,Retweet,,,
"With socially distanced gatherings now the norm, we talked to a few people about how they planned to observe Eid al-Adha, one of Islam’s holiest days, this year. https://t.co/pTzkUVJuD9",The New York Times,Sat Aug 01 17:20:01 +0000 2020,Tweet,,,
"RT @katieglueck : “in bearing and biography, Ms. Duckworth, 52, is almost certainly the Biden-est choice — the would-be lieutenant who has, despite their disparate backgrounds, carved out a public life most evocative of his own.”
Must-read ⁦@mattfleg⁩ on Duckworth https://t.co/Zk3oUT3hgF",The New York Times,Sat Aug 01 17:10:01 +0000 2020,Retweet,,,
".@ConorDougherty examines how the areas where many service workers live in Silicon Valley are no exception. In some areas, nearly half of the housing units in each census tract have more than one person per room. https://t.co/qKpXfRNSne https://t.co/vZjZhWS7tE",The New York Times,Sat Aug 01 17:04:07 +0000 2020,Reply,,,
"The pandemic has mapped itself onto America’s longstanding affordable housing problem — and the gaping inequality that underlies it. Overcrowded homes, not density, have defined many hot spots. https://t.co/qKpXfRNSne",The New York Times,Sat Aug 01 17:00:01 +0000 2020,Tweet,,,
"RT @CatieEdmondson : “We’re talking about human lives here, and if people aren’t willing to do what it takes to save lives, what else aren’t they willing to do?” GOP suburban voters, appalled by Trump, weigh a down ballot revolt. w/⁦@ESCochrane⁩  https://t.co/f2uqBjG4YJ",The New York Times,Sat Aug 01 16:50:02 +0000 2020,Retweet,,,
"“When it all went to hell, we adopted sheep.” A Modern Love column about animals, farmlands and tenderness.
https://t.co/V0cZMefb6x",The New York Times,Sat Aug 01 16:40:05 +0000 2020,Tweet,,,
"RT @meddynyt : A eye-opening deep dive by @kbennhold into the far-right German preppers readying the collapse of society, or Day X, and their ties to the police and military.
 
Body Bags and Enemy Lists: How Far-Right Police Officers and Ex-Soldiers Planned for ‘Day X’ https://t.co/OsCuonW5gk",The New York Times,Sat Aug 01 16:30:09 +0000 2020,Retweet,,,
These golden fried eggplant croquettes brought Gabrielle Hamilton out of boredom with her own home cooking. Add a little tomato sauce and mozzarella to it and you have a meal that dissolves on the tongue and stuns your children into loving awe. https://t.co/h7Nm4XVxfd,The New York Times,Sat Aug 01 16:25:06 +0000 2020,Tweet,,,
"One St. Louis Cardinals player and 3 team staffers tested positive for the coronavirus, forcing MLB to postpone another game as the league tries to continue playing in a pandemic https://t.co/YUQ6eCbZUK",The New York Times,Sat Aug 01 16:10:04 +0000 2020,Tweet,,,
"Gov. Ron DeSantis of Florida has issued a state of emergency for counties on the state's east coast as Hurricane Isaias approaches.

Find the latest here. https://t.co/5Z2z9RCULy https://t.co/2jAyeDlJgr",The New York Times,Sat Aug 01 15:51:52 +0000 2020,Tweet,,,
"""To all of America’s failures in the Covid-19 crisis, we should surely add this one: the inability to get schools the tools and data they need to strike the best possible balance between education and health,"" Kim Tingley writes in @NYTMag https://t.co/ETRlCjdq12",The New York Times,Sat Aug 01 15:40:05 +0000 2020,Tweet,,,
"RT @anniekarni : Trump campaign officials have become concerned about when to spend money — they don’t want to run out, but they don’t want to be left with more than they need after mid-October, when much of early voting is already completed. https://t.co/Y58H36sQJn",The New York Times,Sat Aug 01 15:30:05 +0000 2020,Retweet,,,
"Here's who else has been under consideration to be Joe Biden's running mate — and why each might be chosen, or might not be https://t.co/jKQooIf7XP",The New York Times,Sat Aug 01 15:24:23 +0000 2020,Reply,,,
"Sen. Tammy Duckworth ""is almost certainly the Biden-est choice"" to be the former vice president's running mate, @mattfleg writes, ""the would-be lieutenant who has, despite their disparate backgrounds, carved out a public life most evocative of his own."" https://t.co/fA6eRVQa6M",The New York Times,Sat Aug 01 15:23:32 +0000 2020,Tweet,,,
"RT @AsteadWesley : New: It turns out, the new tone is the same as the old one, how Obama's eulogy differed from Senator and President Obama, and what we know/don't know about our long national nightmare: Veepatakes. It's what mattered this week, w/ @anniekarni
https://t.co/AyE3X6i6WW",The New York Times,Sat Aug 01 15:10:03 +0000 2020,Retweet,,,
"RT @kbennhold : Body Bags and Enemy Lists: How Far-Right Police Officers and Ex-Soldiers Planned for ‘Day X.’
A group of far-right preppers known as Nordkreuz shocked Germany. 
I met some of them this year. 
Here is what I learned:
Thread 1/10
https://t.co/SpmodokRi8",The New York Times,Sat Aug 01 15:01:09 +0000 2020,Retweet,,,
The threat of neo-Nazi infiltration of Germany’s state institutions is more extensive than officials realized. Now they’re struggling to uproot it. https://t.co/JcthtSuPvE,The New York Times,Sat Aug 01 15:00:07 +0000 2020,Tweet,,,
"RT @puiwingtam : After pressure from the Trump administration, ByteDance has now offered to sell TikTok's U.S. operations
via @zhonggg 
https://t.co/iPHtCmFKw1",The New York Times,Sat Aug 01 14:46:09 +0000 2020,Retweet,,,
"RT @NYTmag : Black communities like Grays Ferry in Philadelphia shoulder a disproportionate burden of the nation’s pollution. When its residents began falling sick, the community began to fight back. https://t.co/JltGsKuak8",The New York Times,Sat Aug 01 14:44:40 +0000 2020,Retweet,,,
One of the first school districts in the U.S. to reopen its doors during the pandemic did not even make it a day before a call came from the county health department — a student who had walked the halls and sat in various classrooms had tested positive https://t.co/gTmeoCjZkW,The New York Times,Sat Aug 01 14:40:03 +0000 2020,Tweet,,,
"A $600 weekly jobless benefit from the U.S. government — a lifeline for tens of millions of the unemployed that also helped prop up the coronavirus-ravaged economy — expired at midnight.

Read the latest. https://t.co/FeaHlzk7lr https://t.co/84yeZe8Pi5",The New York Times,Sat Aug 01 14:20:07 +0000 2020,Tweet,,,
"The genealogy site used to crack the Golden State Killer case, GEDmatch, was hacked, its owner said. Equally jarring to users was what the data breach revealed about law enforcement activity on the site. https://t.co/BALRdHdYLp",The New York Times,Sat Aug 01 14:00:07 +0000 2020,Tweet,,,
"In ultra-wealthy Greenwich, Connecticut, teen house parties have led to a jump in coronavirus cases, underscoring the risks young people pose to containing the outbreak https://t.co/BMKKPM5FTv",The New York Times,Sat Aug 01 13:40:02 +0000 2020,Tweet,,,
"RT @mattfleg : Tammy Duckworth's winding, painful, occasionally yuk-filled path to the VP shortlist -- and what she and Joe Biden understand about each other: https://t.co/bT8yIPAyUl",The New York Times,Sat Aug 01 13:29:57 +0000 2020,Retweet,,,
"Hurricane Isaias is about 30 miles east of Andros Island in the Bahamas, with maximum winds of 85 miles per hour. The storm surge could reach 4 feet in parts of eastern Florida.

Follow live updates. https://t.co/Prlvkt0BQW",The New York Times,Sat Aug 01 13:20:06 +0000 2020,Tweet,,,
"RT @anniekarni : New Tone (TM) fades while Trump’s id takes the steering wheel, Obama finally goes there and more.

Another week in the campaign, from me and ⁦@AsteadWesley⁩  https://t.co/m6yJ16d3n8",The New York Times,Sat Aug 01 13:10:08 +0000 2020,Retweet,,,
"“You see peeps in Hong Kong using umbrellas as countersurveillance tools and folks over here will say, ‘hey, brilliant idea!’ and you’ll see umbrellas at the next militant protests.”
https://t.co/fGtXk55cQd",The New York Times,Sat Aug 01 13:00:13 +0000 2020,Tweet,,,
"Here’s how to set kids up for success as they start another round of distance learning.
https://t.co/AdTIKjeJe0",The New York Times,Sat Aug 01 12:30:09 +0000 2020,Tweet,,,
"Perfectionists take note: This pie is a little messy, but that’s part of its charm.
https://t.co/6dIuXtDLO5",The New York Times,Sat Aug 01 12:00:13 +0000 2020,Tweet,,,
"RT @edmundlee : James Murdoch and Rupert Murdoch began discussing his resignation earlier this year, but the rift started well before that... w/@grynbaum: https://t.co/l2kEgja9YT",The New York Times,Sat Aug 01 11:30:06 +0000 2020,Retweet,,,
"Prince Manvendra Singh Gohil's journey from being a deeply lonely royal child to a global LGBTQ advocate has included being burned in effigy and being disowned by his mother. But now, as a friend put it, ""it's a life of pride, in the true sense.""
https://t.co/JMjDy4DIyF",The New York Times,Sat Aug 01 10:30:07 +0000 2020,Tweet,,,
"Swifts, once called the “Devil’s bird,” spend nearly all their time in the sky. In @NYTmag, Helen Macdonald explores what the flights of these mysterious birds tell us about our own future. https://t.co/xFAyHTSKqe",The New York Times,Sat Aug 01 09:30:05 +0000 2020,Tweet,,,
RT @tariqpanja : They have owned a 10 percent stake since 2018 and want to make it bigger. The plan is for the club to grow organically. No wish for a trolley dash. Have been impressed with Sheffield United. https://t.co/P3mE7tULv5,The New York Times,Sat Aug 01 08:30:05 +0000 2020,Retweet,,,
"""Because of the coronavirus, our annual 200-person Eid party is back to just us, like the days at the pond when I looked up at her beaming face and saw a universe looking back."" https://t.co/OwLmx0ujeF",The New York Times,Sat Aug 01 07:30:07 +0000 2020,Tweet,,,
"RT @nytopinion : Two friends were among the hundreds of thousands who fled India's lockdown, but only one of them made it home alive. ""It was Mr. Modi’s decision that brought them to that patch of baked earth by the highway,"" writes @basharatpeer.  https://t.co/W33E859aI0",The New York Times,Sat Aug 01 06:30:09 +0000 2020,Retweet,,,
"Here are 3 new chilling horror movies, all directed by women, that have a new kind of topical resonance in the Covid-19 era https://t.co/eYccNsKRsR",The New York Times,Sat Aug 01 05:30:04 +0000 2020,Tweet,,,
"RT @nytgraphics : Tear gas.
Fires.
Federal agents in riot gear. 

Portland is a national flash point, and spurring debate over the authority of the U.S. government to respond to protests.

Here’s a look at how recent nights of protest and confrontation have unfolded.
https://t.co/jWjKR4Yjs9",The New York Times,Sat Aug 01 04:30:07 +0000 2020,Retweet,,,
"Critics of Big Tech are often told, “If you don’t like the company, don’t use its products.”

Last year, @kashhill tried — really tried — to do just that. It wasn't possible.
https://t.co/A03UiEqvnO",The New York Times,Sat Aug 01 04:00:13 +0000 2020,Tweet,,,
RT @FrancesRobles : I went with code enforcement as they cited people for not wearing masks. I found a case that ended with the code enforcement director’s hand around a young man’s neck.  https://t.co/GcXvadJuDG,The New York Times,Sat Aug 01 03:40:05 +0000 2020,Retweet,,,
"The Supreme Court on Friday rejected a request from environmental groups to stop construction of President Trump’s border wall while the administration seeks review of an appeals court loss
https://t.co/le6aKmf27b",The New York Times,Sat Aug 01 03:20:07 +0000 2020,Tweet,,,
"RT @aimee_ortiz : The Michigan Court of Appeals on Friday freed a 15-year-old suburban Detroit girl whose detention at a juvenile facility drew widespread criticism after a county judge ordered that she be held for failing to complete her online schoolwork.

My latest: https://t.co/L42UEtM74I",The New York Times,Sat Aug 01 03:00:09 +0000 2020,Retweet,,,
"Breaking News: California became the first state to report more than 500,000 coronavirus cases, according to a Times database https://t.co/kBU9UQ5Yrf",The New York Times,Sat Aug 01 02:35:08 +0000 2020,Tweet,,,
"“There is no economic recovery without a controlled health situation,” the lead eurozone economist at Oxford Economics in London said. “It’s not a choice between the two.” https://t.co/u4wfe2B4U9",The New York Times,Sat Aug 01 02:20:08 +0000 2020,Tweet,,,
RT @RoniNYTimes : Yikes: hundreds of camp counselors and kids got Covid at a sleep away camp in Georgia this summer. They had only been there about a week. https://t.co/rlRc8GQBIZ,The New York Times,Sat Aug 01 02:00:11 +0000 2020,Retweet,,,
"The National Hurricane Center issued a hurricane warning for over 150 miles of the Florida coastline, stretching from Boca Raton to the northern bound of Brevard County https://t.co/8iUE0PgA6R",The New York Times,Sat Aug 01 01:40:04 +0000 2020,Tweet,,,
"RT @shearm : The next election battlefield? The Post Office. Here’s my report, with @Hailey_Fuchs and @kenvogel about how @realDonaldTrump is waging an assault on the postal service even as he rages about mail in ballots. https://t.co/idZee0r4y9",The New York Times,Sat Aug 01 01:20:11 +0000 2020,Retweet,,,
"7 people were killed, including a member of the Alaska State Legislature, after 2 planes collided in midair on Friday morning in the Alaskan city of Soldotna, the authorities said https://t.co/U8EeLB8zdc",The New York Times,Sat Aug 01 01:00:06 +0000 2020,Tweet,,,
Evening Briefing: Here's what you need to know at the end of the day https://t.co/o56O0w2FSK,The New York Times,Sat Aug 01 00:40:06 +0000 2020,Tweet,,,
"RT @davidenrich : New: The day before news of a federal pharmaceutical loan sent @Kodak shares soaring, the company granted stock options to its CEO that suddenly became worth about $50 million. @JesseDrucker @egabler https://t.co/lzHGkuwOdZ",The New York Times,Sat Aug 01 00:20:05 +0000 2020,Retweet,,,
Lawmakers opened an inquiry into reports that a U.S. ambassador urged policy changes in Brazil to help President Trump get re-elected https://t.co/Xc5igvUNQv,The New York Times,Sat Aug 01 00:00:13 +0000 2020,Tweet,,,
"Correction: We deleted a tweet that referred incorrectly to the racial background of John James Audubon, the naturalist. There is disagreement about his heritage.",The New York Times,Fri Jul 31 23:40:34 +0000 2020,Reply,,,
Kerry James Marshall revealed new paintings inspired by the story of the naturalist John James Audubon https://t.co/miDa5IQ8XP,The New York Times,Fri Jul 31 23:40:10 +0000 2020,Tweet,,,
"RT @TheSteinLine : San Antonio plays tonight and Gregg Popovich says of @Patty_Mills: “We’d be lost without him.”

For SportsSunday in the @nytimes, I profiled Mills in his other role to go with Spurs Compass: Emerging activist after enduring racial abuse dating to age 5: https://t.co/OkZ3F2wqGx",The New York Times,Fri Jul 31 23:20:06 +0000 2020,Retweet,,,
"“In this celebration of the Black body, there is music worthy of a thousand dances.” 

6 critics discuss the imagery and implications of Beyoncé’s visual album, “Black Is King.” https://t.co/QBX31cDHl0",The New York Times,Fri Jul 31 23:00:01 +0000 2020,Tweet,,,
"Dominic Fike signed a multimillion-dollar record deal right out of jail without so much as a single that anyone could hear. 2 years later, his debut album is out. Watch the start of his unlikely rise in our new documentary coming to FX and Hulu. https://t.co/qmjc604QIC https://t.co/2BZjlzsmqO",The New York Times,Fri Jul 31 22:45:00 +0000 2020,Tweet,,,
"Larry Fink of BlackRock, the world’s largest investment manager, has advocated for a more progressive capitalism. But now the firm is demanding a larger debt settlement from Argentina as the country faces soaring poverty and the pandemic. https://t.co/riejEdWeYg",The New York Times,Fri Jul 31 22:40:07 +0000 2020,Tweet,,,
"A federal appeals court on Friday overturned the death sentence of Dzhokhar Tsarnaev, who was convicted of the 2013 Boston Marathon bombings that killed 3 people and wounded more than 260. He will receive a new penalty-phase trial. https://t.co/lsCeRWu3vA",The New York Times,Fri Jul 31 22:20:04 +0000 2020,Tweet,,,
"James Murdoch resigned from the board of News Corp, severing his formal ties to his father’s media empire over disagreements about editorial content https://t.co/NmnFN9BIZb",The New York Times,Fri Jul 31 21:54:45 +0000 2020,Tweet,,,
Are you planning to get a coronavirus test? What factors are you considering as you weigh the decision? Tell us about your experience in the comment section on this story. https://t.co/DJ9ar4jnJU,The New York Times,Fri Jul 31 21:50:08 +0000 2020,Tweet,,,
"RT @petersgoodman : Despite the awful numbers today, Europe is poised to mount an economic recovery faster than the US, revealing a truism of the pandemic: The threat to livelihoods is the virus itself. Our story, with @LizAldermanNYT @JackEwingNYT @eshelouise https://t.co/tSQcIhx324",The New York Times,Fri Jul 31 21:50:08 +0000 2020,Retweet,,,
